id,id_order,product_id,product_quantity,sku,unit_price,date,unit_price_total,price_segment,order_id,created_date,name,desc,price,discount,discount_percent,category
1329993,395173,0,1,WAC0173,161.49,2017-08-31 19:27:57,161.49,medium,395173,2017-08-31 19:37:39,Education - Wacom Intuos Creative Art Pen & Touch M Black,Graphic tablet with pen and touch digital toolbox for Mac and PC.,199.99,38.5,19.250962548127408,Tablets & Accessories
1330002,395174,0,1,OWC0219-2,179.54,2017-08-31 19:42:00,179.54,medium,395174,2017-08-31 19:47:52,Mac OWC memory RAM 16GB (2x8GB) SO-DIMM DDR4 2400MHz,RAM 16GB (2x8GB) for 27-inch iMac 5K Retina Mid 2017.,239.98,60.44,25.185432119343275,Desktops
1330019,395185,0,1,LIF0119,66.99,2017-08-31 20:01:19,66.99,medium,395185,2017-09-01 09:54:06,Submersible Nood LifeProof iPhone Case 7 Black,waterproof and resistant to extreme conditions Case for iPhone 7,89.99,23.0,25.55839537726414,Smartphones & Accessories
1330025,394413,0,2,OWC0060,20.99,2017-08-31 20:10:46,41.98,low,394413,2017-09-03 19:17:32,Mac OWC Memory 2GB 667MHz DDR2 SO-DIMM,2GB RAM Mac mini and iMac (2006/07) MacBook Pro (2006/07/08).,23.99,3.0,12.505210504376823,Laptops
1330031,395191,0,1,APP1922,179.0,2017-08-31 20:19:53,179.0,medium,395191,2017-08-31 20:31:46,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,0.0,0.0,Smartphones & Accessories
1330035,395192,0,1,BEZ0180,22.79,2017-08-31 20:22:54,22.79,low,395192,2017-08-31 20:29:35,"Be.ez LArobe MacBook Pro Retina sleeve ONE 13 ""Red",Neoprene Sleeve for MacBook Pro Retina 13 inches.,29.95,7.16,23.906510851419032,Laptops
1330047,395191,0,1,APP1664,660.33,2017-08-31 20:25:24,660.33,high,395191,2017-08-31 20:31:46,Apple iPhone 6s 32GB Gold,New 32GB iPhone 6S Libre.,529.0,-131.33000000000004,-24.82608695652175,Smartphones & Accessories
1330048,395191,0,1,GRT0466,4.27,2017-08-31 20:25:24,4.27,low,395191,2017-08-31 20:31:46,Griffin Survivor Case Tough Journey iPhone 7 / 6s / 6 Transparent,Cast and impact resistant padded case for iPhone 7 / 6s / 6,29.99,25.72,85.7619206402134,Smartphones & Accessories
1330052,395191,0,1,GRT0361,18.04,2017-08-31 20:28:00,18.04,low,395191,2017-08-31 20:31:46,Griffin PowerJolt Car Charger 5V 2A 12W Lightning,Car Charger for iPhone iPad and iPod.,19.99,1.9499999999999993,9.754877438719358,Smartphones & Accessories
1330093,395204,0,1,NTE0062,105.99,2017-08-31 20:54:10,105.99,medium,395204,2017-09-01 12:48:55,"NewerTech NuPower Battery 65W MacBook Pro 13 ""2009/2012 (not retina)",65W internal battery for MacBook Pro 13 inch 2009-12,131.99,26.000000000000014,19.698462004697333,Laptops
1330101,395208,0,1,IOT0025,19.94,2017-08-31 21:12:59,19.94,low,395208,2017-08-31 21:16:09,iOttie iTap Magnetic Car CD Slot Support iPhone Black,Magnetic car holder to enter the CD slot Compatible with iPhone,24.95,5.009999999999998,20.080160320641273,Smartphones & Accessories
1330115,395212,0,1,HTE0014,90.24,2017-08-31 21:23:26,90.24,medium,395212,2017-08-31 21:40:37,Hyperdrive DUO USB Hub 3-C Thunderbolt Silver,Hub Thunderbolt port 3 HDMI and USB-C ports and two USB 3.1 Micro SDXC SDXC MacBook,99.95,9.710000000000008,9.714857428714364,Laptops
1330119,395214,0,1,SEA0102,88.28,2017-08-31 21:29:08,88.28,medium,395214,2017-08-31 21:49:29,"Seagate Barracuda 2TB Hard Drive 25 ""7mm",Internal Hard Drive 2TB 7mm and 25 for Mac and PC,129.99,41.71000000000001,32.087083621817065,Storage
1330122,395214,0,1,MAC0122,14.24,2017-08-31 21:32:21,14.24,low,395214,2017-08-31 21:49:29,"Macally USB 3.0 External Enclosure 2.5 ""SATA Plata",Aluminum HDD external case 2.5 USB 3.0 for Mac and PC inches.,29.95,15.709999999999999,52.45409015025042,Cases & Protection
1330130,395219,0,1,PHI0077,29.44,2017-08-31 21:48:34,29.44,low,395219,2017-08-31 22:08:44,Philips Hue Single Bulb E27 White Ambiance,Individual E27 different color temperatures Philips HUE,34.95,5.510000000000002,15.765379113018602,Smart Home
1330131,395220,0,1,PIE0087,19.99,2017-08-31 21:49:29,19.99,low,395220,2017-08-31 21:53:12,Apple Power Cable Power Cable for Mac mini (Mid 2011),Power cable for Mac mini (Mid 2011) MC815LL / A,19.99,0.0,0.0,Desktops
1330138,395223,0,1,TRN0012,28.4,2017-08-31 21:55:34,28.4,low,395223,2017-08-31 21:59:43,"Trunk Sleeve Macbook Pro Sleeve 15 ""Black",Zippered neoprene sleeve for MacBook Pro reforzad 15 inches,44.95,16.550000000000004,36.81868743047831,Laptops
1330143,395219,0,2,APP1190,64.99,2017-08-31 22:04:40,129.98,medium,395219,2017-08-31 22:08:44,IPhone AppleCare Protection Plan,Apple Care extended warranty iPhone.,70.0,5.010000000000005,7.157142857142865,Smartphones & Accessories
1330152,395228,0,1,NTE0062,100.69,2017-08-31 22:16:05,100.69,medium,395228,2017-08-31 23:25:39,"NewerTech NuPower Battery 65W MacBook Pro 13 ""2009/2012 (not retina)",65W internal battery for MacBook Pro 13 inch 2009-12,131.99,31.30000000000001,23.71391772103948,Laptops
1330185,395238,0,1,OWC0188,129.99,2017-08-31 22:49:33,129.99,medium,395238,2017-09-03 20:50:08, OWC Mercury Elite Pro Dual RAID USB3.0 / FW800,RAID 35 inch external box with two FireWire 800 ports + 1 USB3.0 port for Mac and PC,156.99,27.0,17.198547678196064,Other
1330187,395238,0,2,WDT0183,146.58,2017-08-31 22:51:27,293.16,medium,395238,2017-09-03 20:50:08,"Red 4TB WD 35 ""Mac PC hard drive and NAS",Western Digital hard drive designed for NAS 4TB (WD40EFRX).,169.0,22.419999999999987,13.266272189349104,Storage
1330197,395238,0,1,WDT0372,143.79,2017-08-31 23:08:01,143.79,medium,395238,2017-09-03 20:50:08,"WD My Book External Hard Drive 4TB 35 ""USB 3.0",4TB external hard drive with USB 3.0 connection for Mac and PC,159.99,16.200000000000017,10.125632852053263,Storage
1330198,395241,0,1,AKI0015,104.49,2017-08-31 23:09:11,104.49,medium,395241,2017-08-31 23:32:56,Akitio NT2-U3.1 outer box RAID,Raid system 2 drive bays 35-inch and 25-inch Mac USB connection and PC 3.1para,114.0,9.510000000000005,8.3421052631579,Other
1330200,395238,0,1,OWC0214,299.99,2017-08-31 23:09:27,299.99,medium,395238,2017-09-03 20:50:08,OWC 3 Dock 13 Thunderbolt USB 3.1 ports / Ethernet / Audio Gray Space,Aluminum Dock with 13 different ports includes 2 Thunderbolt ports 3 (40Gb / s) and 05m cable for Mac and PC,362.99,63.0,17.35585002341662,Cables & Chargers
1330202,395241,0,2,SEA0110,131.98,2017-08-31 23:10:51,263.96,medium,395241,2017-08-31 23:32:56,Seagate Hard Drive 4TB NAS IronWolf SATA 3,NAS hard drive designed for systems with interface SATA 6Gb / s and rotation speed 5900Rpm for Mac and PC,179.99,48.01000000000002,26.673704094671933,Storage
1330209,395177,0,1,JBL0128,52.24,2017-08-31 23:25:02,52.24,medium,395177,2017-08-31 23:33:33,JBL E25BT Bluetooth Headset White,lightweight wireless headset with Bluetooth 4.1 built-in microphone and call control for iPhone iPad and iPod,69.99,17.749999999999993,25.360765823689093,Smartphones & Accessories
1330216,395246,0,1,SAM0074,155.73,2017-08-31 23:47:42,155.73,medium,395246,2017-08-31 23:53:47,Samsung 850 EVO SSD Disk 500GB,SSD hard drive Mac and PC 25 inch 500GB SATA III with 3D V-NAND.,179.99,24.26000000000002,13.478526584810277,Storage
1330238,395256,0,1,PAC1229,536.18,2017-09-01 00:36:50,536.18,high,395256,2017-09-05 16:49:55,Pack QNAP TS-251 + | 2GB RAM | WD 4TB Network,Pack QNAP TS-251 + 2GB RAM + memoriam 4TB (2x2TB) Network WD Hard Drive for Mac and PC.,547.0,10.82000000000005,1.9780621572212158,Storage
1330268,395275,0,1,EVU0008,29.99,2017-09-01 03:03:14,29.99,low,395275,2017-09-01 03:05:56,AER Karbon iPhone Case Evutec 8 Plus / 7 Black Plus + Magnetic holder,0.7mm thick cover resistant materials and quality for iPhone 7 Plus,39.95,9.960000000000004,24.93116395494369,Smartphones & Accessories
1330279,395281,0,1,LGE0036,173.99,2017-09-01 04:38:39,173.99,medium,395281,2017-09-01 04:58:17,"25UM58-P Monitor LG 25 ""widescreen IPS UHD Ultra",Monitor 25-inch UHD IPS cinema format.,199.0,25.00999999999999,12.567839195979897,Monitors
1330288,395284,0,2,APP0438,22.99,2017-09-01 06:47:29,45.98,low,395284,2017-09-01 15:11:57,Apple Lightning connector cable to USB 1m White,Lightning USB cable 1 meter to charge and sync iPhone iPad and iPod.,25.0,2.0100000000000016,8.040000000000006,Smartphones & Accessories
1330289,395284,0,1,APP1463,32.99,2017-09-01 06:47:53,32.99,low,395284,2017-09-01 15:11:57,Apple Lightning connector cable to USB 2m White,Lightning USB cable 2 meters charge and sync iPhone iPad and iPod.,35.0,2.009999999999998,5.742857142857137,Smartphones & Accessories
1330321,395303,0,3,APP0697,6.99,2017-09-01 08:30:05,20.97,low,395303,2017-09-01 08:37:59,OEM USB Cable for iPhone iPad Dock and Apple iPod White Compatible,Cable OEM dock for iPhone iPad and iPod compatible USB Apple (unboxed),25.0,18.009999999999998,72.03999999999999,Smartphones & Accessories
1330336,395284,0,1,GRT0459,4.49,2017-09-01 09:01:15,4.49,low,395284,2017-09-01 15:11:57,Griffin Survivor Case Journey iPhone 6 Plus and 6s Plus Black / Blue,Cast and impact resistant padded sleeve for iPhone 6 Plus and 6s Plus,29.99,25.5,85.02834278092698,Smartphones & Accessories
1330352,395321,0,1,ALL0010,15.99,2017-09-01 09:14:51,15.99,low,395321,2017-09-01 09:19:23,PowerCube Original USB Regleta Allocacoc wall White / Blue,Wall socket cube-shaped with 4 to 250V electrical outlets and 2 USB ports,18.95,2.959999999999999,15.620052770448545,Other
1330387,395332,0,1,APP1922,179.0,2017-09-01 09:38:41,179.0,medium,395332,2017-09-01 09:42:48,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,0.0,0.0,Smartphones & Accessories
1330426,395350,0,1,LEX0034,53.28,2017-09-01 10:04:52,53.28,medium,395350,2017-09-01 11:55:59,Lexar JumpDrive Lightning USB 3.0 C20i Pendrive 64GB,64GB external memory with Lightning to USB connection and application for iPhone iPod and iPad,108.9,55.620000000000005,51.074380165289256,Smartphones & Accessories
1330458,395364,0,1,WDT0183,146.58,2017-09-01 10:20:02,146.58,medium,395364,2017-09-01 10:33:20,"Red 4TB WD 35 ""Mac PC hard drive and NAS",Western Digital hard drive designed for NAS 4TB (WD40EFRX).,169.0,22.419999999999987,13.266272189349104,Storage
1330492,393438,0,1,APP2446,390.33,2017-09-01 10:42:42,390.33,high,393438,2017-09-01 10:50:04,Apple iPhone 6 32GB Space Gray,New iPhone 6 32GB Space Gray,449.33,59.0,13.13066120668551,Smartphones & Accessories
1330514,395390,0,1,APP1922,179.0,2017-09-01 10:58:47,179.0,medium,395390,2017-09-01 11:09:35,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,0.0,0.0,Smartphones & Accessories
1330515,395391,0,1,SNN0037,64.99,2017-09-01 10:59:36,64.99,medium,395391,2017-09-01 11:04:15,Sonnet Allegro 4 USB 3.0 ports PCIe,adapter card 4 USB 3.0 ports compatible with Thunderbolrt for Mac and PC.,71.39,6.400000000000006,8.964841014147648,Cables & Chargers
1330517,395392,0,1,LMP0007,39.99,2017-09-01 11:00:15,39.99,low,395392,2017-09-01 11:13:54,KeyPad LMP Bluetooth Keypad Mac,expansion keypad Mac with bluetooth connection.,54.99,15.0,27.277686852154936,Other
1330524,395392,0,1,APP0662,164.99,2017-09-01 11:07:28,164.99,medium,395392,2017-09-01 11:13:54,IMac AppleCare Protection Plan,Apple Care extended warranty for iMac.,179.0,14.009999999999991,7.8268156424580955,Desktops
1330528,395397,0,1,LAC0129,231.79,2017-09-01 11:08:47,231.79,medium,395397,2017-09-01 11:16:47,LaCie d2 Quadra 4TB External Hard Drive USB 3.0 eSATA FW800,4TB External Hard Drive USB 3.0 eSATA and Firewire for Mac and PC,249.0,17.210000000000008,6.911646586345385,Storage
1330530,395243,0,1,LGE0053,499.0,2017-09-01 11:09:14,499.0,high,395243,2017-09-01 11:18:44,"34UC79G-B LG Monitor 34 ""UHD USB 3.0 HDMI 1ms 144Hz",Monitor 34 for the game 1ms response time 144Hz frequency for Mac and PC,599.0,100.0,16.69449081803005,Monitors
1330531,394874,0,1,APP1658,600.33,2017-09-01 11:10:00,600.33,high,394874,2017-09-01 11:42:21,Apple iPhone 6s Plus 32GB Space Gray,New iPhone 6S Plus 32GB Free.,639.0,38.66999999999996,6.051643192488256,Smartphones & Accessories
1330533,394874,0,1,GRT0459,4.49,2017-09-01 11:10:31,4.49,low,394874,2017-09-01 11:42:21,Griffin Survivor Case Journey iPhone 6 Plus and 6s Plus Black / Blue,Cast and impact resistant padded sleeve for iPhone 6 Plus and 6s Plus,29.99,25.5,85.02834278092698,Smartphones & Accessories
1330539,395318,0,1,PAC0766,137.58,2017-09-01 11:12:55,137.58,medium,395318,2017-09-01 11:23:19,"Samsung SSD 850 expansion kit EVO 250GB iMac 27 ""2011",SSD upgrade kit 250GB for 27-inch Mid 2011 iMac tools,168.98,31.399999999999977,18.582080719611778,Desktops
1330573,395416,0,1,LIF0112,59.99,2017-09-01 11:47:51,59.99,medium,395416,2017-09-01 11:52:30,LifeProof Fre Submersible Case iPhone 5 / 5S Black,waterproof and extreme conditions Case for iPhone SE / 5s / 5,79.99,19.999999999999993,25.003125390673826,Smartphones & Accessories
1330574,395350,0,1,SAN0164,66.28,2017-09-01 11:48:22,66.28,medium,395350,2017-09-01 11:55:59,Sandisk Extreme 128GB SDXC Memory Card v30 UHS-I 90MB / s-60MB / s,Memory card reading speed 90MB / s and speed of video: U3 C10 and V30,79.99,13.709999999999994,17.139642455306905,Storage
1330579,395350,0,1,MDT0022,14.99,2017-09-01 11:51:54,14.99,low,395350,2017-09-01 11:55:59,Mediterrans cover iPhone 5 / 5s / SE Red Florence,Cover with matte finishes for iPhone 5 / 5s / SE in red,19.0,4.01,21.105263157894736,Smartphones & Accessories
1330593,395424,0,2,SEA0039,76.58,2017-09-01 12:04:10,153.16,medium,395424,2017-09-01 12:17:09,"Seagate Barracuda 2TB 35 ""SATA hard drive Mac and PC",Internal Hard Drive 2TB Mac and PC (ST2000DM006),89.99,13.409999999999997,14.901655739526612,Storage
1330604,395431,0,1,WDT0354,67.79,2017-09-01 12:15:12,67.79,medium,395431,2017-09-01 12:18:35,1TB WD My Passport 25 USB 3.0 External Hard Drive White,1TB External Hard Drive USB 3.0 with Mac and PC light for compact design,89.99,22.19999999999999,24.669407711967985,Storage
1330607,395432,0,1,LAC0212,117.79,2017-09-01 12:16:31,117.79,medium,395432,2017-09-01 12:34:13,LaCie Porsche Design Desktop Drive 4TB USB 3.0 External Hard Drive,External Hard Drive 4TB 35-inch USB 3.0 for Mac and PC.,139.99,22.200000000000003,15.858275591113651,Desktops
1330608,395433,0,1,OWC0190,76.99,2017-09-01 12:16:57,76.99,medium,395433,2017-09-01 12:23:04,25 or OWC Dual Dock Station USB 3.1 HDD 35,Disk dock 25-inch and 35-inch USB 3.1 cable incluódo Mac and PC,96.99,20.0,20.620682544592228,Cables & Chargers
1330628,395439,0,1,APP1659,600.33,2017-09-01 12:26:13,600.33,high,395439,2017-09-01 12:29:20,Apple iPhone 6s Plus 32GB Silver,New iPhone 6S Plus 32GB Free.,639.0,38.66999999999996,6.051643192488256,Smartphones & Accessories
1330629,395439,0,1,GRT0459,4.49,2017-09-01 12:26:13,4.49,low,395439,2017-09-01 12:29:20,Griffin Survivor Case Journey iPhone 6 Plus and 6s Plus Black / Blue,Cast and impact resistant padded sleeve for iPhone 6 Plus and 6s Plus,29.99,25.5,85.02834278092698,Smartphones & Accessories
1330630,395440,0,1,TRK0007,26.99,2017-09-01 12:26:16,26.99,low,395440,2017-09-01 12:30:18,Bravo Locator Black Trackr,Bluetooth locator objects APP for iPhone,29.99,3.0,10.00333444481494,Smartphones & Accessories
1330633,395441,0,1,SEA0039,76.58,2017-09-01 12:27:01,76.58,medium,395441,2017-09-01 12:35:48,"Seagate Barracuda 2TB 35 ""SATA hard drive Mac and PC",Internal Hard Drive 2TB Mac and PC (ST2000DM006),89.99,13.409999999999997,14.901655739526612,Storage
1330667,395456,0,2,APP1658,600.33,2017-09-01 13:00:53,1200.66,high,395456,2017-09-01 13:03:17,Apple iPhone 6s Plus 32GB Space Gray,New iPhone 6S Plus 32GB Free.,639.0,38.66999999999996,6.051643192488256,Smartphones & Accessories
1330668,395436,0,1,GRT0464,4.49,2017-09-01 13:01:12,4.49,low,395436,2017-09-01 13:02:31, Griffin Survivor iPhone Case Journey 8 Plus / 7 Plus / 6s Plus / 6 Plus Turquoise / White,Resistive dispersion system impacts iPhone Case Plus models,29.99,25.5,85.02834278092698,Smartphones & Accessories
1330678,395460,0,1,IFX0022,19.99,2017-09-01 13:15:31,19.99,low,395460,2017-09-01 13:23:51,Battery Kit complete iFixit iPhone 5 battery change,Battery replacement kit with tools for iPhone 5.,30.99,11.0,35.49532107131333,Smartphones & Accessories
1330680,395462,0,1,NTE0063,109.99,2017-09-01 13:16:25,109.99,medium,395462,2017-09-01 13:17:16,"NewerTech NuPower Battery 78W MacBook Pro 15 ""Unibody 2009/10",Battery MacBook Pro 15-inch Unibody 2009/10.,131.99,22.000000000000014,16.667929388590057,Laptops
1330689,395467,0,1,APP1659,600.33,2017-09-01 13:29:47,600.33,high,395467,2017-09-01 13:32:51,Apple iPhone 6s Plus 32GB Silver,New iPhone 6S Plus 32GB Free.,639.0,38.66999999999996,6.051643192488256,Smartphones & Accessories
1330704,395475,0,1,OWC0013,2.99,2017-09-01 13:44:44,2.99,low,395475,2017-09-01 13:48:02,OWC Kit of 5 tools for Mac and PC,Kit of 5 tools for repair / extension Mac.,6.99,4.0,57.22460658082975,Other
1330707,395477,0,2,OWC0186,64.99,2017-09-01 13:49:59,129.98,medium,395477,2017-09-01 14:06:51,"OWC Accelsior S Adapter PCIe 2.5 ""Sata 6Gb / s SSD Mac Pro",PCI Express SSD for Mac Pro up to 51 (mid 2006-2012).,78.99,14.0,17.72376250158248,Desktops
1330709,395477,0,2,SNN0037,64.99,2017-09-01 13:50:17,129.98,medium,395477,2017-09-01 14:06:51,Sonnet Allegro 4 USB 3.0 ports PCIe,adapter card 4 USB 3.0 ports compatible with Thunderbolrt for Mac and PC.,71.39,6.400000000000006,8.964841014147648,Cables & Chargers
1330711,395477,0,2,SAM0074,160.58,2017-09-01 13:52:02,321.16,medium,395477,2017-09-01 14:06:51,Samsung 850 EVO SSD Disk 500GB,SSD hard drive Mac and PC 25 inch 500GB SATA III with 3D V-NAND.,179.99,19.409999999999997,10.783932440691148,Storage
1330715,395477,0,1,SAT0042,59.99,2017-09-01 13:53:39,59.99,medium,395477,2017-09-01 14:06:51,Satechi Aluminum HDD Dock Mac,Dock with DVD HDD SATA SSDs and two USB 3.0 ports 3 and SD card reader for Mac and PC,69.99,9.999999999999993,14.287755393627652,Other
1330722,395483,0,1,PAC0776,120.59,2017-09-01 13:57:26,120.59,medium,395483,2017-09-08 20:25:13,Samsung SSD 850 expansion kit EVO 250GB + OWC Mount Pro for Mac Pro 2009 to 2012,Expansion kit 256GB + SSD OWC Mount Pro for Mac Pro Early 2009 to Mid 2012,143.98,23.389999999999986,16.245311848867892,Desktops
1330739,395493,0,1,HTE0013,94.99,2017-09-01 14:14:37,94.99,medium,395493,2017-09-01 14:25:21,Hyperdrive DUO USB Hub-C Thunderbolt three spatial Gray,Hub Thunderbolt port 3 HDMI and USB-C ports and two USB 3.1 Micro SDXC SDXC MacBook,99.95,4.960000000000008,4.962481240620318,Laptops
1330761,395503,0,1,SAM0074,160.58,2017-09-01 14:37:07,160.58,medium,395503,2017-09-04 09:38:29,Samsung 850 EVO SSD Disk 500GB,SSD hard drive Mac and PC 25 inch 500GB SATA III with 3D V-NAND.,179.99,19.409999999999997,10.783932440691148,Storage
1330762,395504,0,1,LGE0044,559.99,2017-09-01 14:37:09,559.99,high,395504,2017-09-01 15:02:09,"LG 27UD88-W Monitor 27 ""UHD 4K USB 3.0 USB-C",99% Professional Monitor sRGB color calibrator cable USB-C connection for Mac and PC,599.0,39.00999999999999,6.512520868113521,Monitors
1330790,395513,0,1,WAC0223,365.99,2017-09-01 15:01:12,365.99,high,395513,2017-09-01 15:12:33,Education - Intuos Pro Paper M South Graphics Tablet,Large graphic tablet allows you to design on paper includes pointer Pro Pen Wacom pen 2 and FineTip for Mac and PC,429.9,63.90999999999997,14.866247964642934,Tablets & Accessories
1330802,395520,0,1,CRU0043-2,148.99,2017-09-01 15:26:36,148.99,medium,395520,2017-09-01 15:36:32,Crucial memory Mac 16GB (2x8GB) SO-DIMM DDR3 1867MHZ,RAM 16GB (2x8GB) 1867MHz for Mac.,159.98,10.98999999999998,6.869608701087625,Memory & RAM
1330805,395521,0,1,OWC0214,299.99,2017-09-01 15:34:00,299.99,medium,395521,2017-09-03 22:36:39,OWC 3 Dock 13 Thunderbolt USB 3.1 ports / Ethernet / Audio Gray Space,Aluminum Dock with 13 different ports includes 2 Thunderbolt ports 3 (40Gb / s) and 05m cable for Mac and PC,362.99,63.0,17.35585002341662,Cables & Chargers
1330824,395533,0,1,IFX0055,99.99,2017-09-01 15:59:09,99.99,medium,395533,2017-09-01 16:18:06,"iFixit battery Macbook Pro 13 ""OEM (Mid 2009 / Mid 2010 / Early 2011 / Late 2011 / Mid 2012)",OEM battery for MacBook Pro 13,99.95,-0.03999999999999204,-0.04002001000499454,Laptops
1330826,395534,0,1,GRT0462,3.99,2017-09-01 16:03:35,3.99,low,395534,2017-09-01 16:07:54,Griffin Survivor iPhone Case Clear 8 Plus / 7 Plus Green / Transparent,"Case, Green / Transparent iPhone resistant polycarbonate 8 Plus / 7 Plus",24.99,21.0,84.03361344537815,Smartphones & Accessories
1330844,395541,0,1,IFX0022,19.99,2017-09-01 16:42:00,19.99,low,395541,2017-09-01 16:51:22,Battery Kit complete iFixit iPhone 5 battery change,Battery replacement kit with tools for iPhone 5.,30.99,11.0,35.49532107131333,Smartphones & Accessories
1330860,395552,0,1,APP1922,179.0,2017-09-01 17:14:45,179.0,medium,395552,2017-09-01 17:25:15,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,0.0,0.0,Smartphones & Accessories
1330874,395561,0,1,NTE0045,19.99,2017-09-01 17:33:28,19.99,low,395561,2017-09-01 17:34:56,NewerTech NuGuard KX iPhone Case SE / 5s / 5 Black,IPhone Case SE / 5s / 5 ultra resistant for extreme conditions.,60.99,41.0,67.22413510411542,Smartphones & Accessories
1330882,395567,0,1,APP1922,179.0,2017-09-01 17:45:58,179.0,medium,395567,2017-09-01 17:52:51,AirPods Apple Bluetooth Headset for iPhone iPad iPod and Apple Watch,Apple AirPods wireless headsets and cargo transport box,179.0,0.0,0.0,Smartphones & Accessories
1330890,395555,0,1,IFX0055,99.99,2017-09-01 17:59:56,99.99,medium,395555,2017-09-01 18:00:47,"iFixit battery Macbook Pro 13 ""OEM (Mid 2009 / Mid 2010 / Early 2011 / Late 2011 / Mid 2012)",OEM battery for MacBook Pro 13,99.95,-0.03999999999999204,-0.04002001000499454,Laptops
1330896,395575,0,1,RAI0015,49.99,2017-09-01 18:22:43,49.99,low,395575,2017-09-01 18:27:43,Rain Design MTower support MacBook Air / Pro,Aluminum support for MacBook Pro and MacBook Air,59.99,10.0,16.66944490748458,Laptops
1330919,395588,0,1,OWC0233-2,82.99,2017-09-01 19:09:29,82.99,medium,395588,2017-09-01 19:20:34,Mac OWC Memory 8GB (2x4GB) 667MHz DDR2 FB-DIMM,RAM 8GB (2x4GB) for Mac Pro 2006-2008,97.98,14.990000000000009,15.299040620534813,Desktops
1330932,395591,0,1,OWC0215,299.99,2017-09-01 19:38:25,299.99,medium,395591,2017-09-01 19:41:29,OWC 3 Dock 13 Thunderbolt ports / USB 3.1 / Ethernet / Audio Silver,Aluminum Dock with 13 different ports includes 3-port Thunderbolt (40Gb / s) and 0.5m cable for Mac and PC,362.99,63.0,17.35585002341662,Cables & Chargers
1330933,395592,0,1,MUJ0017,26.99,2017-09-01 19:38:44,26.99,low,395592,2017-09-01 20:18:52,Mujjo Leather Black Leather Case iPhone 8/7/6,ultrathin cover with vegetable tanned leather material for iPhone,39.9,12.91,32.35588972431078,Smartphones & Accessories
1330945,395597,0,1,LMP0026,79.99,2017-09-01 19:46:30,79.99,medium,395597,2017-09-01 20:03:46,Mini Dock USB Hub LMP-C + 8 ports Plata,Mini USB Hub-C-C to USB 3 x USB 3.0 HDMI with Ethernet SD and MicroSD compact and lightweight design for Mac and PC,89.0,9.010000000000005,10.123595505617983,Cables & Chargers
1330951,395597,0,1,ELA0018,16.99,2017-09-01 19:59:28,16.99,low,395597,2017-09-01 20:03:46,Elago W3 Support Stand Vintage Apple Watch White,Charging stand with Macintosh Vintage design for Apple Watch,24.95,7.960000000000001,31.903807615230466,Smartwatches & Accessories
1330966,395608,0,3,PAC1560,43.58,2017-09-01 20:39:15,130.74,low,395608,2017-09-01 20:41:42,"Macally External Hard Drive 500GB 25 ""USB 3.0",External Hard Drive 500GB 5400rpm aluminum housing 25 and USB 3.0 connection for Mac and PC,79.9,36.32000000000001,45.45682102628286,Storage
1330967,395608,0,1,NTE0111,12.99,2017-09-01 20:40:03,12.99,low,395608,2017-09-01 20:41:42,"NewerTech antistatic StoraDrive Disc Box 35 """,antistatic storage box 2 hard drives 35,17.99,4.999999999999998,27.793218454697044,Storage
1331159,395607,0,1,AP20144,199.99,2017-09-01 21:16:12,199.99,medium,395607,2017-09-01 21:32:18,Excellent - Apple AirPort Time Capsule 2TB,Apple AirPort Time Capsule 2TB reconditioned,329.0,129.01,39.212765957446805,Other
1331275,395615,0,2,NTE0028,12.99,2017-09-01 21:23:35,25.98,low,395615,2017-09-01 21:32:00,NewerTech Mini DVI to VGA Adapter,Mini DVI to VGA.,18.99,5.999999999999998,31.595576619273295,Cables & Chargers
1331458,395618,0,1,APP1966,360.33,2017-09-01 21:31:54,360.33,high,395618,2017-09-03 19:52:42,Apple iPhone 32GB Silver,New iPhone SE with 4-inch screen 32 free GB.,419.0,58.670000000000016,14.002386634844873,Smartphones & Accessories
1331669,395619,0,1,XDO0039,22.99,2017-09-01 21:40:33,22.99,low,395619,2017-09-01 21:45:42,X-Doria Defense Housing Edge Apple Watch 42mm Black,Anti-shock housing for Apple Watch.,29.99,7.0,23.34111370456819,Smartwatches & Accessories
1332784,395630,0,1,APP1970,360.33,2017-09-01 22:45:40,360.33,high,395630,2017-09-01 22:54:37,Apple iPhone 32GB Space Gray,New iPhone SE with 4-inch screen 32 free GB.,419.0,58.670000000000016,14.002386634844873,Smartphones & Accessories
1333033,395633,0,1,SAT0056,79.99,2017-09-01 22:59:08,79.99,medium,395633,2017-09-01 23:09:03,Satechi USB Hub Adapter Pro-C PD Plata,Hub aluminum USB port PD-C-C HDMI 4K USB SD MicroSD and two USB 3.0 ports for Macbooks 13 and 15 inches (2016),99.99,20.0,20.002000200020003,Cables & Chargers
